index,Temperature,Humidity
74445,12.2,40
77209,13.2,56
24952,6.2,94
112832,8.9,90
100429,-8.7,89
56446,14.7,91
98407,-0.6,80
64951,5.6,49
20415,17.8,77
33419,18.7,40
54541,10.7,53
85356,23.0,42
133665,3.6,52
126139,26.0,37
110924,0.0,55
60017,-1.4,87
121962,-1.0,91
19605,13.4,78
88055,-7.7,79
83953,11.6,77
5467,-2.2,91
75282,-3.8,78
131388,21.4,75
137565,24.9,44
65579,2.1,68
36650,-2.4,85
105392,-12.6,92
10085,17.3,37
122730,-7.2,88
47817,6.9,78
83937,9.6,79
19835,25.0,36
56883,14.3,54
35908,-14.5,90
44662,30.5,35
126285,22.6,58
114140,25.0,55
7319,5.4,71
138281,18.0,53
95280,14.3,73
17648,-1.6,87
16701,-6.5,70
98947,-12.4,87
17556,5.8,39
105793,-8.6,89
74022,27.3,23
4083,24.5,28
90939,25.7,38
36846,7.2,67
7077,13.4,37
51788,-2.2,90
106409,1.9,84
92518,11.8,72
88058,-25.3,63
73712,15.6,50
128620,-4.6,84
14524,19.6,64
41906,-6.5,84
20066,13.6,87
137595,31.1,30
15110,30.8,35
82326,-14.9,70
125860,23.8,57
8655,18.4,39
90920,27.7,22
47494,-1.8,67
31833,21.2,46
78568,25.2,38
87093,-14.1,69
69567,2.7,93
18198,-11.4,54
28196,6.4,80
6974,1.7,82
2071,20.3,46
125148,22.0,50
108027,20.5,52
111292,-17.2,80
12474,-1.0,91
72664,25.6,43
20205,13.4,85
16970,-0.7,69
129223,-0.3,70
25253,6.9,36
6404,-19.4,82
43855,21.2,36
60425,27.9,22
35321,-3.1,59
116568,4.7,65
5352,-5.6,74
8022,26.1,36
119109,13.0,81
115554,5.1,95
60852,26.2,34
85752,25.2,34
87096,-7.7,93
65813,9.4,35
127364,14.2,36
39557,20.9,31
108587,24.8,39
107639,31.1,25
24167,-10.6,72
49169,10.0,82
33116,16.6,57
44495,15.0,93
15937,9.7,56
113405,18.5,34
109155,15.1,47
13610,11.4,61
113374,14.7,60
38473,30.8,30
121418,6.3,59
9140,27.9,33
103658,17.0,21
20983,21.6,61
39961,15.1,61
65965,6.8,91
17594,-3.6,83
82736,-14.6,93
76546,-4.6,86
58079,-19.4,82
12494,-2.9,95
7600,5.4,95
130034,3.4,81
16922,-1.0,98
7462,24.1,22
114880,22.0,42
52252,-1.5,69
50871,31.2,19
52548,-21.9,84
20479,15.2,92
100897,-2.1,77
23256,-5.6,84
26072,28.4,31
80967,6.2,60
17392,-22.9,88
69636,-1.6,94
106413,-1.0,92
95893,22.0,45
94904,22.4,30
64282,-9.5,94
10020,14.7,40
115753,6.5,46
125846,28.7,31
57285,10.3,58
72763,31.4,32
98217,2.7,65
5095,-0.2,84
89803,22.1,44
2448,11.4,78
81705,-1.3,90
80526,7.7,93
15562,15.7,77
9281,17.2,68
52102,-0.4,86
81781,-13.1,94
126557,22.5,45
66438,19.2,23
94249,-6.7,61
78528,10.8,76
102976,16.3,53
104011,6.1,94
103466,16.0,39
5955,-8.8,86
109558,21.7,29
18492,-17.1,83
84206,21.8,37
11387,-19.9,84
113827,25.7,28
79868,14.6,71
90505,24.0,57
51118,11.8,72
24728,3.2,90
91139,15.2,57
30023,-1.6,57
71432,6.3,49
71590,1.8,87
14137,20.8,26
112077,0.1,88
56890,18.2,65
97641,19.0,51
96958,19.9,88
125738,30.6,35
120878,18.1,54
101988,28.8,42
65476,-2.1,67
26869,20.2,57
133228,1.5,74
132775,29.6,23
58403,-5.9,85
48233,22.1,28
78378,25.1,42
35365,-34.2,73
69698,-3.4,92
115904,9.5,57
30337,10.9,42
70693,-13.5,80
20153,20.8,58
83377,0.2,85
15661,18.0,44
135360,-0.7,57
134727,-8.1,46
100122,2.9,95
4568,15.8,56
33213,11.3,81
22408,3.9,98
61703,33.6,24
106780,6.8,73
43706,27.2,55
39671,14.2,46
107301,26.0,37
60583,27.6,26
14186,16.2,90
22569,11.2,59
107599,5.5,62
43431,20.3,38
38268,26.0,45
128055,7.0,35
46928,-11.3,96
1582,6.8,67
131697,21.5,61
121825,0.1,68
95731,11.8,65
54905,15.8,68
72826,21.1,77
60413,10.4,65
40398,-23.5,71
55466,26.2,25
117118,-2.4,85
69173,3.4,93
132643,2.9,84
4243,16.1,58
28399,-1.4,88
64007,2.2,49
76346,-0.9,90
60090,11.6,63
130434,9.1,71
12184,-1.1,83
43443,13.7,66
58058,-17.5,74
93211,-0.8,71
117682,-4.7,79
50205,25.8,42
108804,19.5,92
34800,-1.3,51
6177,-5.4,80
123679,-0.5,96
119626,28.4,17
20299,25.8,39
9214,16.2,90
114335,17.7,56
124380,8.7,64
647,-0.2,90
133752,-3.9,87
17832,1.5,94
23188,-4.9,81
15283,21.4,82
128059,3.7,41
100836,1.5,96
107074,8.2,83
71928,15.0,22
121971,-1.3,93
24075,-13.1,81
33222,30.8,26
134068,-10.1,88
69352,8.8,67
5966,-11.6,84
91102,24.6,46
6569,-5.3,92
134141,-11.6,64
17858,-6.0,94
99334,2.2,74
118180,13.8,47
86088,18.0,63
97266,13.8,50
10171,16.6,40
21513,29.3,36
127740,-2.1,66
16617,10.5,68
12104,1.2,89
17278,-20.4,91
111036,-12.0,82
112585,13.7,36
137332,22.1,65
65845,18.0,29
56169,25.4,38
66476,12.7,70
7864,27.4,35
137347,30.0,25
122898,-3.0,93
78679,33.2,17
24784,8.3,42
87661,0.6,71
55409,19.2,54
84687,23.6,59
80217,24.0,18
46630,-19.1,65
121421,-0.3,50
11122,1.4,89
31677,15.0,61
132639,23.1,33
106881,12.5,62
15450,22.5,53
88681,10.4,42
38663,25.2,32
58722,-25.8,74
21082,32.0,38
1592,23.7,24
5638,-0.6,97
57672,-0.6,62
7984,14.8,58
96375,23.6,53
52244,3.2,52
107527,6.6,93
43259,15.8,88
114418,18.2,65
47170,-16.1,92
17253,-2.7,98
73081,35.5,19
52070,13.0,40
76495,-3.3,90
48283,13.4,41
95451,12.9,67
79392,17.6,82
53582,-8.0,75
94993,3.9,87
77091,1.7,81
131182,19.8,52
21611,20.6,43
15666,14.6,63
44058,26.2,59
74794,2.5,85
13072,5.9,88
16343,9.8,68
75773,-17.5,83
60337,0.9,60
59401,4.1,63
6184,-10.4,83
59575,-0.3,79
63626,-4.8,83
68717,5.6,95
105061,-7.5,87
54573,17.4,59
6491,-2.1,87
80943,2.1,74
116589,-5.1,83
93924,4.3,72
28086,9.5,71
50866,14.3,88
134320,-10.2,100
132961,0.9,66
24445,-4.4,81
57197,9.4,44
129665,-9.8,75
105598,-23.4,80
33745,10.1,49
57850,0.4,84
117105,-6.0,94
81734,-1.0,54
87665,-2.0,64
109434,18.2,52
112716,13.5,69
47685,-0.4,70
106159,-18.8,86
59156,-10.0,63
30349,-5.3,87
84697,30.6,31
42783,16.1,45
18342,-10.8,72
29305,-8.9,73
16062,10.0,72
58558,-27.2,72
88193,-8.2,90
32660,28.8,43
108974,18.5,64
41896,-6.2,74
58018,-2.4,80
21039,13.8,80
36211,-6.3,73
89569,9.5,71
76839,1.5,69
13238,4.3,69
83641,17.0,17
30986,18.2,45
135927,19.3,28
36556,6.0,85
77946,16.8,32
47781,0.2,80
109861,6.2,59
124937,31.2,21
115618,9.4,95
56134,32.7,24
25646,12.6,80
99762,-8.6,89
61059,19.4,24
111460,5.1,31
51709,2.3,84
80877,5.5,81
65054,-27.7,78
76683,-11.6,70
1790,11.6,73
123770,5.0,63
38232,27.4,34
18387,-4.2,96
65103,-31.2,78
95187,13.1,57
81609,-5.5,85
53299,-6.5,91
27658,19.9,34
101679,19.2,63
137590,22.2,65
28204,5.1,83
57502,-0.7,77
44286,17.4,74
12503,-0.7,83
128042,-6.2,73
9624,28.1,38
69954,-21.5,87
105467,-9.2,91
96249,24.3,51
123011,-4.9,86
8032,5.2,95
42819,17.5,70
17554,-4.3,65
51549,6.2,86
20670,18.1,92
124849,9.0,59
3803,19.2,78
40919,-3.1,88
85966,14.2,71
28970,-1.0,92
16183,16.5,69
40145,-7.3,88
21835,11.5,64
86272,8.5,89
37579,19.5,47
109890,3.3,68
25643,14.9,71
64359,-12.7,55
76053,-5.6,90
135171,-11.5,80
91809,12.6,81
63536,8.3,88
49370,27.4,24
1275,-5.6,67
70767,-19.6,77
35970,-8.2,84
117155,-3.1,86
39259,13.1,72
39894,16.0,53
67930,31.6,25
1131,1.6,91
4545,-3.2,81
54216,0.5,83
24635,-3.5,78
75330,-6.3,81
99985,-22.4,79
19707,17.6,72
70399,-4.6,86
116085,0.3,75
103804,5.4,82
42906,20.7,55
128664,-6.1,86
116231,-13.5,57
124485,18.4,36
54037,12.0,58
43947,26.0,37
10752,5.6,88
102611,26.0,40
57345,1.9,96
53011,-7.5,85
8295,16.4,52
93121,1.9,93
135195,0.4,98
126215,30.4,42
28759,-11.1,79
41888,-12.0,91
46348,4.2,76
119,-8.0,78
20969,23.5,56
94974,8.8,93
135500,5.7,93
53190,-1.2,85
40060,0.8,69
9237,30.6,30
115540,7.5,81
127748,5.8,88
35366,-29.0,64
61115,33.0,20
47557,-6.6,86
91255,25.3,30
29453,-6.4,89
19509,13.5,43
105641,-22.3,74
75626,1.4,93
62808,20.9,30
30670,-11.0,87
39421,5.0,48
60672,18.1,21
19550,9.5,66
76920,2.1,68
119173,25.0,41
106994,8.6,92
35406,-9.4,94
90052,28.2,41
137001,27.8,48
4859,1.2,66
41797,4.4,71
1784,26.2,32
23234,-5.1,83
133941,-16.6,66
7833,20.7,42
71661,13.8,39
87549,-3.4,89
43350,29.4,29
86080,12.8,79
107257,23.6,25
19113,13.6,38
44647,25.0,30
106320,6.7,84
93757,-7.5,90
52297,2.3,73
117611,-1.1,91
113558,26.5,46
2258,7.8,80
92502,19.8,48
105189,-6.1,92
48908,14.0,81
131226,27.1,26
48251,14.3,65
125707,30.6,30
133280,9.2,47
134109,-11.6,92
115786,11.9,80
116636,-5.9,92
111687,-10.8,73
71900,14.2,55
109924,6.7,53
33604,18.9,33
48185,18.6,52
120655,20.6,44
13711,6.7,94
35039,-0.9,80
72210,11.4,41
115011,10.4,86
23515,0.0,83
106343,6.9,70
60061,4.2,61
129685,-10.1,74
57343,12.6,30
28158,5.5,97
137141,14.4,41
46450,-23.5,84
76923,-17.4,58
68863,8.4,74
117815,2.3,69
66485,12.6,61
136730,26.4,24
27583,17.1,36
10672,-6.4,97
135525,4.3,84
54755,18.0,60
109565,15.4,51
108627,18.8,59
128651,0.6,96
3049,18.0,92
18832,-17.0,95
108146,25.0,57
16513,-0.8,87
1315,7.5,41
133855,3.0,80
136740,23.2,32
57983,-0.7,94
96778,20.0,69
21807,6.8,91
77999,13.4,79
135054,-3.6,94
54600,21.2,28
123535,-21.1,84
134407,3.0,75
102037,19.3,68
118355,0.3,63
49747,27.4,43
128706,-12.8,81
123766,9.1,43
27903,2.2,75
106487,23.2,30
48930,9.4,66
115837,7.9,46
57160,12.8,54
113588,15.5,56
22392,11.8,75
29128,-4.6,91
5317,5.6,53
105459,-14.8,82
54625,8.3,76
136358,15.8,44
128953,-15.3,66
83997,20.6,58
106693,9.8,47
14455,15.9,90
39014,24.9,31
124482,-1.7,67
14514,20.0,73
98790,-4.9,61
110918,1.2,63
73455,17.8,53
136693,25.4,25
111752,-9.3,63
24364,1.1,89
46496,-24.4,82
632,-7.1,77
84775,28.6,32
96269,19.3,75
94963,-0.6,91
124223,-1.3,62
113421,18.1,76
124155,-2.1,79
81579,0.8,94
31612,17.7,44
61067,32.7,22
7242,12.6,82
88073,-12.0,75
29902,-8.6,78
16998,-2.6,69
53131,4.0,75
114573,29.6,30
31399,28.1,26
129096,-2.4,71
32621,18.6,86
126703,10.2,70
135864,8.4,29
16008,24.2,43
129401,5.8,41
99771,-3.1,86
14515,13.6,90
106484,21.0,26
35676,2.9,85
30326,-1.0,87
131797,31.6,25
81488,-1.1,63
84004,28.2,38
121320,18.5,36
129909,5.4,58
57870,-0.2,88
52764,-6.1,87
135905,4.5,48
94536,13.4,50
97087,21.7,66
92998,9.1,63
48523,13.1,30
26476,21.7,50
69736,-10.5,77
133551,5.5,95
124328,19.2,47
8777,23.9,37
2324,26.0,28
49619,24.4,51
43883,27.0,29
27834,21.4,23
30994,9.8,83
120335,17.5,74
55717,27.4,35
80594,13.7,39
97286,26.0,40
34878,0.9,94
74407,25.0,27
30963,9.5,94
100107,-15.8,79
17917,-8.4,86
28001,2.8,65
137870,21.2,59
35323,-4.8,68
31124,9.4,86
20454,28.4,39
73571,19.1,61
53598,-2.1,92
38999,30.2,12
31102,11.2,74
88445,-0.3,86
20198,28.6,34
92628,-0.1,80
78710,24.2,36
107611,17.7,54
81872,-17.1,71
137915,27.9,39
50053,24.8,46
110912,-1.1,74
110459,-0.8,75
47211,-10.3,62
105012,2.4,66
61765,28.4,30
19902,14.2,70
135801,17.6,31
65903,12.4,54
129266,-4.9,90
109534,7.1,88
84889,26.6,33
37244,23.0,36
29751,-13.2,73
112151,3.6,65
78474,15.8,90
91489,10.8,76
30430,-4.3,91
122349,-6.1,92
45424,4.0,64
83095,5.1,83
64507,-13.8,64
48772,17.6,58
131175,26.0,46
118711,30.0,23
6915,7.0,55
49743,22.8,52
60102,15.8,53
42856,14.3,43
87696,-9.8,81
71394,-3.0,65
128249,-7.8,70
110035,-0.9,89
60990,21.6,43
206,-11.0,78
50097,20.5,66
32436,30.8,27
108564,28.7,45
99617,-15.0,79
10898,2.8,96
58728,-18.0,61
84402,23.4,44
18607,-6.0,72
48701,10.8,59
95425,9.8,58
42739,6.4,89
7962,19.2,68
105932,-16.5,84
125091,19.1,39
77756,11.7,61
9833,27.9,32
100968,16.8,49
114554,25.2,27
40410,-2.2,86
9812,24.0,40
5652,1.8,71
71243,-1.2,93
64513,-19.0,72
74579,11.8,55
51311,15.6,37
71620,17.7,34
138129,17.6,56
78906,21.2,31
77708,11.4,53
123677,-5.2,49
3329,18.5,77
25206,21.6,45
39301,18.6,46
51502,6.0,57
60054,2.1,81
127562,4.6,92
44017,18.7,57
30811,3.2,81
44950,34.1,15
127882,-3.5,86
21355,21.2,50
76297,-8.2,84
135432,2.0,78
78205,22.1,39
121469,1.9,38
102854,32.8,29
108688,16.6,71
67977,30.5,24
122598,-9.4,60
129165,-4.5,78
37663,21.3,63
124346,17.0,46
28815,0.3,94
52840,-7.4,90
39004,16.2,41
120496,16.5,93
111511,0.8,57
161,-5.6,90
29919,-5.6,78
119032,22.1,41
17185,7.8,44
105896,-11.5,67
82541,-11.6,90
112769,-2.7,48
106043,0.4,89
54900,12.8,41
20513,18.3,94
62854,7.1,87
85867,16.5,35
72818,22.5,58
51859,0.0,73
138654,7.2,83
1498,11.3,65
111310,-10.3,78
16152,10.5,30
88494,-21.0,78
83939,13.4,63
87841,1.6,89
55377,21.9,38
14902,30.9,31
110111,2.6,67
74271,11.0,87
24261,-10.4,79
103076,21.8,26
116050,5.9,61
129118,-5.0,86
57509,19.0,30
111787,-0.3,86
39625,8.0,48
15984,10.2,60
39924,15.4,57
125815,21.6,61
97452,21.2,44
6976,-3.6,94
136563,8.5,77
99313,-5.8,84
127475,1.9,84
50743,28.2,20
90498,21.6,56
35759,-22.1,84
110351,-8.6,62
51061,16.7,28
106890,12.5,30
50663,16.9,37
14304,16.8,62
57280,6.3,63
127914,-6.6,83
126971,11.9,42
121632,0.9,88
8169,16.7,76
61973,29.3,39
102902,32.5,23
10330,13.4,64
6148,-2.5,49
30742,-6.1,43
95655,15.3,93
109913,11.7,47
120599,19.7,33
48551,19.0,37
57053,12.9,68
107537,3.8,75
122136,-5.1,79
21430,32.2,27
37398,28.7,43
120011,26.0,24
107996,22.7,48
52101,-1.2,87
86139,8.8,72
78021,10.4,72
109339,18.4,32
56322,15.0,78
3395,19.6,77
100882,2.2,79
112476,7.5,86
102054,32.9,27
105131,-4.5,68
61881,35.8,21
81293,1.9,87
58165,-7.3,82
45691,1.6,76
135482,8.2,95
15122,26.2,43
98045,6.4,82
37526,20.7,43
45595,4.4,68
90398,22.9,54
71342,1.7,77
12557,-7.6,84
5677,-1.5,94
93972,-3.1,86
67429,25.6,43
83983,16.6,73
38420,29.6,30
67588,30.8,41
98911,-5.5,67
136466,9.6,54
79724,20.2,69
47208,-3.7,66
5743,-13.3,80
132866,24.1,26
115380,3.4,91
50133,24.2,46
58272,-9.9,72
87810,-18.7,66
70443,-19.3,51
11494,-4.5,91
43991,26.4,54
41402,5.9,47
47888,4.4,68
87400,-7.2,75
77894,15.2,30
116689,0.1,94
8442,20.5,58
70380,-5.6,87
13433,7.0,28
134200,-1.8,51
124508,0.3,63
35997,-14.8,86
34538,-4.8,90
118123,4.7,45
39302,19.4,38
59601,-0.2,90
116240,-8.1,92
63274,11.4,50
131031,26.5,33
55927,25.6,41
27098,23.6,40
31963,24.8,52
116725,-15.7,80
94050,-5.9,94
41027,-2.1,48
31387,24.5,39
115001,17.3,45
115044,15.7,62
28496,0.4,84
77241,4.4,46
64611,-19.6,80
64753,-3.5,75
46953,-15.7,77
125238,25.7,39
91052,21.5,49
23844,-8.2,70
90783,19.8,41
39638,8.3,50
39523,11.4,67
73547,25.4,33
4229,13.1,54
20078,11.2,98
110301,-10.7,68
6738,-4.3,93
31295,8.4,80
87987,-3.7,84
47921,5.5,82
18086,-3.7,83
68638,1.6,93
102906,28.4,28
23573,-2.2,79
110156,2.7,82
91076,36.8,15
95780,15.8,78
124088,12.6,84
6573,-7.6,84
51017,16.2,32
19815,24.2,30
23337,3.1,74
98888,8.4,44
28551,10.8,65
57601,-1.5,98
138392,24.6,29
111596,-13.8,74
74502,20.2,34
121647,5.8,77
32730,25.8,44
25450,14.4,69
80245,25.4,33
69380,-5.6,85
49406,19.0,56
90430,22.4,56
127035,13.3,53
99264,-7.8,79
108396,20.5,62
57833,1.1,85
57156,10.8,51
109949,4.9,71
106592,0.7,94
34035,5.7,97
60435,11.8,64
48117,9.2,46
113973,22.4,60
115593,9.9,80
26428,20.2,41
70273,-10.3,100
29049,-6.8,88
74427,13.6,45
120792,24.6,48
23273,-4.5,89
68445,16.2,62
20051,8.8,92
14339,14.6,74
77072,-1.3,100
48824,30.1,23
78589,19.3,54
90637,20.2,44
100277,-4.1,84
67123,26.0,48
15240,21.6,34
18116,-6.1,79
41902,-13.1,53
32422,29.3,25
9122,22.0,72
27545,27.0,29
6299,-14.4,94
52581,-5.8,90
64519,-9.5,60
17068,-25.5,81
69714,-4.5,93
40892,-4.9,85
103796,7.7,72
101462,13.2,35
121634,1.5,89
79034,23.4,38
86523,5.1,92
39186,10.8,94
14667,20.2,59
84384,13.0,71
115595,7.8,90
37027,9.8,90
69671,0.5,91
103825,3.5,60
53080,-6.5,67
53431,0.8,82
130611,7.5,36
131426,28.2,42
43917,23.3,57
37618,23.7,55
106116,7.3,79
129053,-0.1,100
134065,-13.4,94
70740,-9.0,69
122532,-4.9,90
102683,31.5,23
14050,16.0,74
9197,16.1,57
17930,-19.4,72
119002,17.3,59
92004,9.4,36
46693,-10.8,48
79832,18.6,45
21590,14.1,70
123184,-9.5,88
45620,8.6,57
42069,-12.7,65
26059,23.3,44
91617,9.6,57
3897,25.1,30
130906,15.3,44
101890,17.4,39
54834,9.5,96
89511,22.8,43
88396,-16.0,81
122212,-1.5,67
6806,-7.2,82
83390,2.4,88
95088,6.9,87
105271,-9.1,63
609,-8.9,86
114095,24.6,45
103897,16.0,35
116064,0.9,94
76210,-4.7,66
8286,19.8,57
98946,2.6,83
82271,-30.1,79
55125,23.1,42
34399,-2.8,93
137312,16.6,46
114221,25.9,36
49992,30.6,35
42676,6.2,92
12072,-2.2,89
1276,-2.6,89
70489,-10.7,68
54075,13.7,41
75541,2.3,56
99436,-3.9,96
41564,-3.1,86
8745,32.9,24
61764,29.3,33
30650,12.6,38
45450,7.0,74
106453,0.3,89
49243,19.6,34
21905,1.7,84
112514,6.5,93
86283,5.6,75
108818,24.2,45
66848,13.4,82
54185,6.7,43
117106,-6.7,91
132154,25.0,45
85919,9.0,49
68333,19.5,43
89203,15.3,33
106211,-6.4,89
13735,15.9,55
111988,6.5,53
94919,4.4,77
98265,1.1,49
100042,-4.4,91
90606,26.3,30
2290,7.7,89
17815,2.1,95
22034,6.6,64
79373,18.0,93
106430,-2.5,83
129818,-10.5,62
33360,18.2,42
114937,12.9,52
77359,-5.6,85
136731,18.3,36
23172,-2.2,96
42947,8.3,81
114139,35.8,27
16380,6.3,85
46574,-0.8,84
17575,-16.2,59
111092,-22.3,74
103236,30.5,22
12074,-2.4,89
118552,14.1,77
71140,2.1,53
125508,32.5,29
69723,-5.0,90
123356,-14.2,79
19418,3.5,45
28729,2.4,85
68799,4.4,97
42573,4.6,90
26146,29.0,35
74832,1.5,67
22626,-8.4,86
59279,-2.6,91
126119,28.0,23
68484,24.3,31
126344,22.4,47
93875,-13.0,80
54719,14.4,51
64998,-7.5,87
38534,28.4,23
9420,17.2,85
46992,-12.1,87
6559,-16.5,93
95647,12.0,88
74998,19.6,34
119722,16.9,33
32763,26.2,48
12127,-10.0,91
111060,-4.1,89
122586,-22.5,73
135011,-2.3,96
73253,36.7,17
16695,3.4,93
130276,12.2,48
137329,17.9,81
45584,5.0,94
81992,-3.5,50
116080,-0.3,86
126626,24.2,39
136258,11.1,64
31344,11.6,89
106467,-2.5,91
51874,-3.0,88
47029,-18.2,70
17324,-10.1,96
127877,-4.2,78
1820,17.1,47
14519,17.6,72
67502,19.6,67
116260,-3.2,67
127279,5.0,83
82988,-1.9,86
83231,4.7,65
38768,18.0,43
11906,-1.0,95
53840,2.2,95
104854,-9.1,79
110426,-5.5,87
131033,23.1,38
30686,-10.1,87
88246,-2.0,67
1224,0.5,79
56260,17.4,58
35964,-19.0,92
88654,-13.7,78
87650,-2.0,87
115307,18.6,38
59585,-5.5,82
75645,-13.7,63
118661,22.5,34
41114,-8.2,95
62378,23.6,18
119525,29.1,27
96810,24.1,57
72529,14.4,70
88400,-12.7,81
11892,-2.7,93
104326,5.5,89
15267,27.1,45
88971,16.1,39
25172,15.2,53
11088,1.2,92
10869,9.6,70
108997,25.1,29
51301,18.0,42
111412,1.1,68
104534,3.5,57
85270,28.7,18
83261,14.0,29
105269,-12.1,74
108990,15.9,58
44727,28.0,29
99224,-1.1,80
95313,6.9,91
23319,-0.3,61
102551,30.6,31
6851,-3.7,92
132404,28.4,35
51254,20.0,43
108577,18.3,51
14299,20.5,46
47844,-2.4,83
56163,26.5,34
30479,-9.4,85
94403,1.5,83
94253,-15.3,83
104670,-4.6,86
55150,19.2,75
44097,22.5,49
24963,-0.6,76
111281,-18.5,79
124414,7.8,72
27919,3.1,66
56001,17.8,51
8978,19.8,70
44652,19.5,48
105604,-21.9,76
32189,23.9,35
110289,-12.8,92
25352,23.6,36
80914,0.4,92
95781,20.8,47
18576,-8.5,67
9663,19.3,61
24645,-0.2,67
43492,12.5,51
130250,18.7,37
50020,30.2,35
46810,-26.0,73
30092,2.2,78
104325,2.4,93
56070,19.6,65
120815,15.7,58
62619,16.8,32
8931,16.9,64
19849,26.8,35
126424,36.4,16
37294,14.0,92
31162,20.4,48
19737,21.4,51
55358,16.0,54
9392,17.4,56
58227,-23.2,66
15291,24.8,31
67878,34.2,27
93388,-2.6,77
97442,23.8,34
32444,22.8,45
9995,12.0,46
71800,19.6,21
62400,10.4,36
30511,4.3,72
45103,19.3,33
43697,26.2,35
88323,3.9,67
89279,12.6,46
25911,23.2,37
26002,26.9,35
87301,-6.5,61
50571,22.0,38
35195,-20.9,85
113285,10.4,45
116111,0.6,79
35808,-5.4,76
9935,12.1,62
57553,10.6,60
116632,-9.0,76
86122,20.4,36
127782,-2.8,80
118029,-0.2,82
6743,-2.6,87
43666,24.7,50
21741,15.9,51
123903,-5.4,90
4159,19.1,49
118081,-2.4,96
133332,4.9,64
6270,-11.9,97
70398,-8.7,83
10963,-0.6,98
123399,-2.5,85
3896,19.9,34
125102,19.8,68
76903,-4.8,83
116020,3.9,78
83558,20.2,26
103788,8.4,89
72810,16.2,84
111284,4.0,81
69614,-3.7,99
122866,-8.8,74
124132,2.4,91
17488,-7.9,93
95452,10.7,58
82258,-6.2,87
63464,10.6,82
66385,13.6,58
28889,0.0,96
3899,20.6,44
98402,13.7,49
125301,25.6,30
31893,27.2,33
136669,12.2,62
804,-12.8,83
44681,27.5,29
62084,26.0,44
119297,19.8,39
135119,-17.9,77
78151,28.0,35
100809,-2.2,60
124241,7.5,86
39098,22.8,30
4449,4.6,89
61565,21.5,51
2154,7.3,51
113837,22.1,38
105690,-8.1,68
98179,1.0,85
86094,12.8,46
136632,23.0,40
68853,12.8,55
45136,10.0,47
109091,8.8,67
53872,-1.8,88
54965,25.4,38
120691,13.4,71
113472,18.0,62
101458,7.5,77
35058,-7.0,80
120274,19.2,53
35083,-11.6,93
119016,21.8,35
86354,5.3,66
99861,-19.6,83
270,-5.8,92
119904,16.5,91
94106,5.1,50
31906,19.8,61
38962,14.4,37
98687,-14.9,72
52602,-18.4,84
3087,27.9,29
51844,-1.2,80
25214,9.0,69
36390,10.6,49
10032,3.6,80
17514,-3.8,87
69858,-24.9,82
100806,12.8,59
112275,-2.5,82
109995,5.0,73
69960,-12.0,58
73263,24.6,35
129530,-3.2,75
71254,-12.8,67
87373,-4.9,68
18843,9.8,81
38524,18.6,46
45773,-0.5,79
95581,13.4,76
108866,17.4,66
79242,30.8,20
100656,-1.8,88
17794,-2.4,96
84187,18.3,77
99472,-5.9,92
111242,-6.2,89
136493,9.6,86
126710,22.5,32
25228,15.2,49
35020,4.4,94
60959,23.8,18
12896,-3.6,78
13933,13.8,58
59649,-4.9,86
63459,-0.3,96
123935,-20.2,84
108472,29.2,26
71012,-6.6,69
71807,14.6,25
67604,25.8,33
5832,1.6,74
22675,-2.2,94
105505,-5.1,76
28417,3.6,68
323,0.0,51
111893,-1.2,68
107819,22.2,21
57898,0.4,86
49230,18.5,65
39431,22.3,41
15304,29.4,22
27058,28.8,36
94465,0.1,82
6980,-2.6,89
86539,8.6,95
8288,19.0,47
70006,-0.5,60
41701,2.4,85
72839,27.8,42
30658,-9.2,85
23375,0.7,76
60248,28.0,27
79310,18.3,53
61908,27.8,37
17524,-11.4,75
83763,19.0,53
128893,-17.9,78
42633,9.6,52
84176,21.2,29
8688,20.6,38
131806,18.5,57
134772,-9.6,85
118455,4.5,32
40044,16.4,51
6872,-1.3,88
57678,-4.9,95
114019,25.2,44
105501,-23.3,83
23330,-8.5,95
31133,12.1,68
104935,-5.7,82
109682,6.9,94
50848,17.2,74
65630,6.1,54
44246,25.6,27
90881,18.9,67
21523,25.3,47
37767,36.2,15
123290,1.3,94
115732,-0.7,67
63093,2.3,63
120684,16.1,60
27674,21.0,42
17168,-32.5,81
124392,22.9,27
15486,12.0,58
61893,26.1,33
123674,-1.3,70
117970,-3.3,67
129238,-2.7,86
106900,14.9,54
128459,1.1,95
4338,0.9,88
33413,19.7,39
35134,-21.4,86
46934,-5.3,69
119110,15.7,55
75080,2.5,86
137539,18.1,65
118496,1.3,87
35073,-20.6,88
103324,25.2,27
25810,21.3,47
90207,20.2,54
115658,6.0,64
20697,25.3,61
119535,19.2,44
101723,18.1,56
121717,4.3,49
13896,15.0,57
36728,17.5,25
27441,13.6,86
136397,4.1,46
119266,17.9,68
118225,-1.8,86
54873,17.8,41
106707,9.8,54
111207,-2.1,84
56928,13.6,85
60219,18.8,32
96028,13.9,64
82522,-9.0,82
72557,22.0,38
126416,13.9,48
124605,9.5,83
133212,14.2,32
75988,-6.4,79
72461,18.8,57
7168,8.8,40
15501,12.2,75
6077,-3.0,95
73240,25.4,28
26753,15.3,66
20441,20.7,70
110068,-0.3,96
134069,-21.9,74
50948,18.9,47
57145,12.2,29
130437,19.9,41
132954,4.6,45
62360,26.6,20
120839,20.0,27
54705,13.0,61
