index,Temperature
137329,17.9
45584,5.0
81992,-3.5
116080,-0.3
126626,24.2
136258,11.1
31344,11.6
106467,-2.5
51874,-3.0
47029,-18.2
17324,-10.1
127877,-4.2
1820,17.1
14519,17.6
67502,19.6
116260,-3.2
127279,5.0
82988,-1.9
83231,4.7
38768,18.0
11906,-1.0
53840,2.2
104854,-9.1
110426,-5.5
131033,23.1
30686,-10.1
88246,-2.0
1224,0.5
56260,17.4
35964,-19.0
88654,-13.7
87650,-2.0
115307,18.6
59585,-5.5
75645,-13.7
118661,22.5
41114,-8.2
62378,23.6
119525,29.1
96810,24.1
72529,14.4
88400,-12.7
11892,-2.7
104326,5.5
15267,27.1
88971,16.1
25172,15.2
11088,1.2
10869,9.6
108997,25.1
51301,18.0
111412,1.1
104534,3.5
85270,28.7
83261,14.0
105269,-12.1
108990,15.9
44727,28.0
99224,-1.1
95313,6.9
23319,-0.3
102551,30.6
6851,-3.7
132404,28.4
51254,20.0
108577,18.3
14299,20.5
47844,-2.4
56163,26.5
30479,-9.4
94403,1.5
94253,-15.3
104670,-4.6
55150,19.2
44097,22.5
24963,-0.6
111281,-18.5
124414,7.8
27919,3.1
56001,17.8
8978,19.8
44652,19.5
105604,-21.9
32189,23.9
110289,-12.8
25352,23.6
80914,0.4
95781,20.8
18576,-8.5
9663,19.3
24645,-0.2
43492,12.5
130250,18.7
50020,30.2
46810,-26.0
30092,2.2
104325,2.4
56070,19.6
120815,15.7
62619,16.8
8931,16.9
19849,26.8
126424,36.4
37294,14.0
31162,20.4
19737,21.4
55358,16.0
9392,17.4
58227,-23.2
15291,24.8
67878,34.2
93388,-2.6
97442,23.8
32444,22.8
9995,12.0
71800,19.6
62400,10.4
30511,4.3
45103,19.3
43697,26.2
88323,3.9
89279,12.6
25911,23.2
26002,26.9
87301,-6.5
50571,22.0
35195,-20.9
113285,10.4
116111,0.6
35808,-5.4
9935,12.1
57553,10.6
116632,-9.0
86122,20.4
127782,-2.8
118029,-0.2
6743,-2.6
43666,24.7
21741,15.9
123903,-5.4
4159,19.1
118081,-2.4
133332,4.9
6270,-11.9
70398,-8.7
10963,-0.6
123399,-2.5
3896,19.9
125102,19.8
76903,-4.8
116020,3.9
83558,20.2
103788,8.4
72810,16.2
111284,4.0
69614,-3.7
122866,-8.8
124132,2.4
17488,-7.9
95452,10.7
82258,-6.2
63464,10.6
66385,13.6
28889,0.0
3899,20.6
98402,13.7
125301,25.6
31893,27.2
136669,12.2
804,-12.8
44681,27.5
62084,26.0
119297,19.8
135119,-17.9
78151,28.0
100809,-2.2
124241,7.5
39098,22.8
4449,4.6
61565,21.5
2154,7.3
113837,22.1
105690,-8.1
98179,1.0
86094,12.8
136632,23.0
68853,12.8
45136,10.0
109091,8.8
53872,-1.8
54965,25.4
120691,13.4
113472,18.0
101458,7.5
35058,-7.0
120274,19.2
35083,-11.6
119016,21.8
86354,5.3
99861,-19.6
270,-5.8
119904,16.5
94106,5.1
31906,19.8
38962,14.4
98687,-14.9
52602,-18.4
3087,27.9
51844,-1.2
25214,9.0
36390,10.6
10032,3.6
17514,-3.8
69858,-24.9
100806,12.8
112275,-2.5
109995,5.0
69960,-12.0
73263,24.6
129530,-3.2
71254,-12.8
87373,-4.9
18843,9.8
38524,18.6
45773,-0.5
95581,13.4
108866,17.4
79242,30.8
100656,-1.8
17794,-2.4
84187,18.3
99472,-5.9
111242,-6.2
136493,9.6
126710,22.5
25228,15.2
35020,4.4
60959,23.8
12896,-3.6
13933,13.8
59649,-4.9
63459,-0.3
123935,-20.2
108472,29.2
71012,-6.6
71807,14.6
67604,25.8
5832,1.6
22675,-2.2
105505,-5.1
28417,3.6
323,0.0
111893,-1.2
107819,22.2
57898,0.4
49230,18.5
39431,22.3
15304,29.4
27058,28.8
94465,0.1
6980,-2.6
86539,8.6
8288,19.0
70006,-0.5
41701,2.4
72839,27.8
30658,-9.2
23375,0.7
60248,28.0
79310,18.3
61908,27.8
17524,-11.4
83763,19.0
128893,-17.9
42633,9.6
84176,21.2
8688,20.6
131806,18.5
134772,-9.6
118455,4.5
40044,16.4
6872,-1.3
57678,-4.9
114019,25.2
105501,-23.3
23330,-8.5
31133,12.1
104935,-5.7
109682,6.9
50848,17.2
65630,6.1
44246,25.6
90881,18.9
21523,25.3
37767,36.2
123290,1.3
115732,-0.7
63093,2.3
120684,16.1
27674,21.0
17168,-32.5
124392,22.9
15486,12.0
61893,26.1
123674,-1.3
117970,-3.3
129238,-2.7
106900,14.9
128459,1.1
4338,0.9
33413,19.7
35134,-21.4
46934,-5.3
119110,15.7
75080,2.5
137539,18.1
118496,1.3
35073,-20.6
103324,25.2
25810,21.3
90207,20.2
115658,6.0
20697,25.3
119535,19.2
101723,18.1
121717,4.3
13896,15.0
36728,17.5
27441,13.6
136397,4.1
119266,17.9
118225,-1.8
54873,17.8
106707,9.8
111207,-2.1
56928,13.6
60219,18.8
96028,13.9
82522,-9.0
72557,22.0
126416,13.9
124605,9.5
133212,14.2
75988,-6.4
72461,18.8
7168,8.8
15501,12.2
6077,-3.0
73240,25.4
26753,15.3
20441,20.7
110068,-0.3
134069,-21.9
50948,18.9
57145,12.2
130437,19.9
132954,4.6
62360,26.6
120839,20.0
54705,13.0
27187,18.8
64855,-2.2
120449,22.9
74125,17.0
136580,22.5
128245,-6.3
78939,26.5
25691,25.4
28056,6.4
21790,3.8
6517,-10.0
3064,20.1
41093,-2.0
121307,13.3
90587,27.6
106205,-19.7
126948,11.7
55940,25.1
101774,12.8
41251,-9.3
109748,4.8
36966,1.5
13212,0.6
73047,31.5
74699,12.0
22271,2.3
86883,1.2
120790,33.4
20067,10.2
70830,-9.4
68794,6.7
101786,20.0
37071,7.7
100821,6.0
37587,20.4
118090,13.1
39327,7.6
86749,2.8
81246,-3.0
114054,33.1
52128,-5.9
134618,-17.6
85903,15.8
102938,15.8
60344,16.0
124949,26.6
106628,-3.4
43590,32.1
126756,25.8
46916,-27.3
76795,-1.3
138085,28.5
52220,-2.0
6117,-2.8
98638,2.8
46130,4.2
132936,9.1
33197,11.0
119383,17.2
103611,10.3
135630,-3.5
14270,13.6
23046,-12.8
33517,9.8
49299,9.2
122755,-11.9
120984,19.8
138749,12.5
82388,-12.7
75053,2.0
127390,7.0
93170,-4.3
93308,-0.1
89744,3.9
94644,10.1
68059,27.6
73430,30.7
102176,15.8
64158,-10.5
25311,8.2
129524,-4.2
115583,12.5
29242,-15.6
84939,21.8
4989,-3.0
75460,0.5
61721,34.4
132334,13.6
93889,-12.3
401,-4.5
88596,-15.1
12004,-4.5
36333,-0.9
113323,22.5
80477,2.0
29762,-15.2
124224,0.6
107748,24.4
13695,6.7
48580,19.5
80394,15.3
69316,3.5
33109,13.6
96668,24.1
131048,28.4
63321,3.7
74401,7.6
100741,16.0
89735,21.0
103794,7.4
67920,18.6
36209,-5.3
104826,-3.7
69121,-1.4
49182,23.8
102139,24.2
103595,12.0
35032,-14.0
51917,1.9
89996,17.9
102538,27.3
35244,-7.8
123417,1.3
124141,-1.8
45287,20.2
9801,26.4
98690,-14.1
103032,22.6
51487,5.6
122457,-8.9
102917,19.2
97860,21.2
130155,8.7
56585,24.2
1538,11.7
116567,-2.2
48257,8.2
61202,20.6
67110,24.0
74784,8.1
107763,24.8
59377,-3.7
23628,-4.6
4624,0.5
123307,3.2
111920,-13.9
7623,16.8
8415,11.3
123559,-20.5
93873,-13.0
122634,-9.3
98533,5.3
137518,16.2
8736,18.0
106738,15.4
60266,13.8
137042,18.1
90684,15.1
30833,-3.2
75728,-19.8
28254,6.4
30696,-3.7
81262,-1.3
57068,11.6
10141,12.1
56359,27.0
48036,17.5
51361,6.6
87237,-3.9
116255,-19.4
13370,10.2
112227,-9.7
83919,9.4
113987,20.4
28083,6.6
84500,26.2
89986,16.4
133403,0.5
31662,22.0
109258,18.7
38711,25.4
109562,18.0
119706,17.5
102998,26.8
7427,3.6
84945,13.0
99797,-8.8
71766,20.0
8325,14.7
7519,15.1
31555,16.9
72098,6.2
109067,22.9
4143,23.2
103403,14.2
80797,0.9
10512,-1.4
59020,-8.1
52402,-3.1
21212,19.6
62450,6.4
107719,31.1
112298,1.2
105907,4.9
48062,-2.4
60121,18.2
62549,17.2
54209,10.4
81595,-4.8
124106,15.0
103785,6.2
129468,0.5
77939,18.2
117809,-0.9
42808,20.8
59365,6.4
26456,30.5
19204,2.9
107410,15.6
81261,-0.5
134000,-6.1
130688,7.2
64510,-11.9
107861,20.8
26394,23.2
124549,8.1
102442,15.7
13482,14.6
18875,8.1
59913,15.8
26217,36.1
58966,5.8
102432,14.5
87950,-3.2
138050,22.9
57242,11.4
97202,24.8
272,-8.9
58930,-14.5
106455,2.0
67987,15.2
31003,19.4
128444,-8.0
10436,14.6
28509,4.4
55750,26.7
62481,16.5
51743,-0.8
53097,-8.4
74414,9.4
17169,-1.7
69699,-4.5
63635,-2.3
45026,17.2
56904,14.0
133673,-5.1
69920,-26.3
116586,-11.4
59845,4.1
78516,18.0
50202,24.8
30528,-2.6
48568,15.8
19492,18.2
87703,-0.7
46719,-25.2
117976,3.1
127463,8.6
80703,3.1
68599,23.8
48608,11.4
82837,1.5
5314,-4.2
62747,13.2
109961,16.4
99506,-9.1
28116,5.2
101363,19.8
70405,-13.8
137930,28.8
134374,-7.4
94570,9.1
29774,-16.4
138565,15.3
87644,-8.0
134277,-6.9
129728,-14.4
72499,19.4
93317,-16.5
19647,9.6
54536,24.8
12948,4.6
6595,-7.3
56085,21.3
42544,2.2
79716,18.5
12156,-4.7
105278,-17.6
79291,26.6
135452,1.9
83416,2.3
17138,-14.1
49144,29.6
124389,14.8
19408,-2.6
90882,30.6
134224,-7.8
91293,21.8
93775,-5.3
110841,-3.9
122476,-9.9
110309,-6.3
103332,32.0
35792,-5.3
103766,19.6
65764,-0.4
83436,-1.6
85245,15.4
124100,18.1
27656,27.0
56737,8.6
62198,16.0
51525,5.0
100333,-1.3
103994,6.9
72806,35.5
82882,3.6
33391,10.1
113910,33.2
117475,-1.2
82539,-6.9
14649,21.0
56530,11.8
116829,-0.4
21194,28.3
70914,-3.5
69784,-17.3
47160,-11.8
25429,7.8
47138,-13.7
42034,-9.6
77293,-0.2
38204,25.6
137829,25.9
46050,-2.7
15253,38.1
19438,-4.0
108659,20.4
34068,22.6
73140,28.2
17689,-16.4
137746,21.4
124722,11.6
45922,-5.1
39514,13.2
307,-2.4
133224,9.8
19141,9.1
15728,12.0
50384,21.2
95127,14.6
100945,3.8
24926,12.2
33723,16.6
103289,38.1
73952,16.4
46670,-29.0
105370,-9.5
70622,-23.1
6266,-21.7
180,-2.0
17113,-12.2
49575,28.5
32260,37.8
6832,-11.6
130933,20.1
82885,-11.8
120275,20.9
21897,13.6
54062,7.2
100754,1.5
130029,1.2
53052,-0.1
42363,5.5
61772,23.2
130638,15.7
78582,29.7
90936,26.3
106183,1.7
1586,16.9
100203,-3.3
131007,12.0
52531,-10.3
49343,26.2
61780,22.2
59124,-10.2
67734,21.4
126795,13.5
48661,11.8
61830,31.4
5059,-9.3
85955,15.2
91093,31.4
57689,-6.8
54634,21.8
67119,16.0
65468,-9.2
96402,15.3
70860,-9.3
66226,13.9
97465,23.7
130915,27.2
130427,12.5
34893,-3.4
46199,7.9
73084,28.7
27373,24.4
107860,13.0
35668,2.9
68067,27.7
45758,1.8
97736,26.4
30287,4.9
100191,-7.7
59678,6.5
86746,9.4
94321,-6.3
48837,21.2
92753,1.0
63016,15.8
81203,-5.1
106202,-8.5
129240,-2.6
1870,13.0
130005,4.2
53793,19.3
110216,-4.9
11402,-3.1
27422,13.8
52090,6.2
97916,13.4
78227,11.9
76238,-1.3
73232,16.4
58273,5.9
7494,14.8
64914,-11.3
84202,25.3
97692,18.6
47180,-15.0
52678,1.9
110405,9.9
65754,-1.7
88351,4.9
102764,26.5
6413,-8.0
87153,-9.2
100810,-5.5
62219,16.9
34086,11.2
76115,-10.4
5799,-4.4
18159,-7.2
39053,22.0
13419,3.5
4082,9.7
106895,12.5
18997,0.5
18922,-4.3
33852,2.8
52205,-1.6
76485,4.3
48976,8.6
106118,-0.5
118401,2.9
6006,-0.5
14666,28.2
92473,6.3
124442,19.0
106146,-20.9
130320,8.8
136930,28.5
95664,15.5
713,-1.5
82257,-4.6
89739,19.4
106523,12.0
120582,27.6
70792,-2.8
54717,15.4
80998,6.8
113138,17.4
128596,3.5
53215,-2.3
103011,15.1
104218,5.1
2694,28.3
3112,32.3
44626,14.2
99281,-8.1
99028,-0.8
48236,10.7
81310,0.2
68726,10.6
50436,24.0
32709,27.8
90308,27.2
87888,-1.2
126779,20.3
47586,-5.9
112300,-0.9
30356,-0.8
97403,21.6
6468,-23.3
7431,13.8
17188,5.7
39292,9.6
83739,18.7
2271,16.0
111612,-9.0
41440,-1.8
63251,7.3
28267,-0.2
138528,8.4
27882,5.2
56800,19.5
26860,22.8
89014,2.8
75206,-2.1
103756,6.3
22251,5.8
67198,20.4
45756,2.2
55273,24.7
53814,8.6
43975,33.8
90340,32.8
90660,18.2
13756,15.0
954,-5.3
186,-8.5
101966,12.0
129320,-5.4
94721,-8.5
130131,-0.5
113842,23.6
41149,-4.6
68949,11.0
18751,2.0
102941,17.7
4468,14.7
124095,-2.1
15370,24.6
133818,0.9
59307,-8.0
63955,-1.8
21980,6.7
43456,9.0
84400,13.7
29226,-5.0
107470,19.8
67937,21.4
28479,-0.2
107289,31.2
52783,-23.8
116745,-6.5
134917,-15.1
23579,-4.4
119686,28.1
33279,17.4
18511,-1.4
47045,-13.5
69645,-0.5
100600,-3.7
4196,30.3
10740,0.2
36718,3.8
4007,30.3
30712,24.5
10767,4.3
92376,1.3
118238,-2.8
9317,20.0
36743,25.0
79560,24.0
37359,10.4
119354,29.5
121109,24.5
116738,-6.1
23163,-1.8
83143,13.9
41935,-6.1
102169,21.7
50753,8.0
136922,26.4
43630,17.8
76220,-7.7
134536,3.6
67378,15.0
10507,3.8
130727,19.4
81521,-12.0
65028,-20.2
17819,1.1
130272,4.2
105990,-7.4
114656,13.1
19055,0.3
94717,1.0
39094,30.0
113137,15.4
20034,24.6
19390,7.9
129137,-5.1
31009,6.2
136373,10.0
114783,21.1
55656,25.0
127687,-1.2
87672,5.5
123046,3.6
34994,-6.8
5067,-2.6
71181,-5.4
137115,27.9
7503,14.0
121975,2.1
103042,20.3
67174,30.6
128015,-5.6
78544,10.2
92131,8.9
9573,26.4
57695,-6.1
83769,24.9
98257,-4.6
55299,16.4
38017,22.4
89826,11.8
121,-8.1
66596,16.6
3166,15.0
80990,3.0
25087,3.2
117372,-5.7
30044,-6.1
92670,-0.3
138555,15.8
70002,-12.2
59283,-12.9
15359,19.9
44749,19.4
100413,0.5
120416,16.9
45128,17.8
114513,12.9
100630,-2.4
49980,26.0
36711,21.5
41071,-13.0
133716,-2.3
67207,22.8
15663,16.6
2136,17.8
70187,-14.4
63088,0.1
123301,6.5
61227,29.5
14505,26.8
107884,15.7
128306,-9.2
112628,11.9
27448,24.8
32987,18.2
11846,-17.1
41847,-17.3
104025,11.2
38479,22.3
69823,-2.3
13564,13.4
61008,22.4
99934,-9.9
16353,2.4
75530,3.2
131496,30.0
26537,32.9
30758,-1.6
27853,3.9
121723,1.9
18071,8.1
70712,-18.2
10925,4.0
48168,18.0
32192,21.4
118032,4.3
47306,-5.8
49405,21.8
21805,7.0
17359,-18.7
20824,21.7
91356,23.6
53914,1.9
88077,-11.9
122092,-14.5
138121,30.4
68849,4.2
118880,4.4
12091,-0.8
45544,18.0
20658,17.8
66838,22.9
78162,16.2
30820,4.0
118688,3.2
100525,-12.6
82661,-22.5
57654,2.4
137958,35.5
71099,-8.2
42267,-1.7
57576,-3.2
32262,24.6
33278,15.3
16670,-5.9
14043,9.0
84236,7.1
137741,22.3
8953,27.3
96591,21.9
57382,-5.6
24953,7.2
75384,-2.2
62980,10.0
56107,17.6
2104,8.0
107985,18.4
30458,11.2
74792,3.8
60236,11.3
115906,11.7
39089,14.4
59661,-3.9
30534,-2.8
34616,-2.1
15415,23.6
70367,-4.0
62067,25.4
123407,-9.0
16581,7.0
75748,-21.4
20048,17.3
55481,30.8
18959,3.4
136856,26.1
115515,16.2
13721,20.8
56761,24.3
74487,23.8
92990,6.3
129314,-5.9
90278,23.7
39944,7.8
122809,-11.1
129045,-7.5
9057,16.6
13327,-1.6
13884,10.1
77637,6.0
72741,28.4
44039,28.8
86614,-6.4
40420,-2.7
96795,25.4
78188,22.2
99356,-3.6
38150,26.0
43556,24.3
101484,8.3
96678,28.2
82827,-6.1
127891,-7.4
2103,13.9
42806,21.8
42335,1.6
115038,15.6
51404,8.3
125835,24.0
51757,-4.1
2874,24.2
58690,-25.2
94102,11.6
18765,3.3
37090,6.3
3210,29.5
88103,-10.0
93777,-8.8
128779,-16.4
12925,8.8
118736,0.5
83148,10.0
40987,-12.2
109412,17.6
135840,3.5
119215,18.0
75585,-1.3
63136,-6.3
87556,-3.6
115187,17.7
34040,11.4
76672,-10.5
13705,21.0
77070,-5.4
82396,-15.5
76592,-10.8
81659,-19.5
15774,17.0
54458,8.1
73411,27.7
16633,-0.5
60171,16.0
136809,31.8
10029,4.6
61882,23.8
110556,-6.5
669,0.8
131847,36.4
138343,20.2
58838,-13.1
74739,6.8
58626,-28.4
85451,22.3
130615,16.5
57472,-1.6
48520,16.4
25831,31.9
13402,18.4
13618,13.4
67795,23.2
116720,-12.4
24595,-10.2
34945,-2.4
44068,27.8
110886,-6.2
97608,11.8
29429,-2.4
86654,-4.4
23976,3.0
77749,16.0
12498,-10.1
101220,12.1
75189,-2.0
8954,21.2
97133,24.8
89559,19.6
13620,15.0
43918,18.7
2623,14.6
138313,23.0
16990,-11.9
71525,-0.8
134859,-8.5
7633,10.6
41324,-2.8
52773,-12.5
51398,17.8
52411,-19.7
64415,-19.9
37894,30.4
115191,22.2
24403,0.6
53515,-13.3
22955,-1.4
138766,7.5
49035,27.8
129990,9.1
112074,1.9
127479,15.3
53661,-11.5
101125,6.2
48808,29.8
12035,-9.8
78757,26.9
130566,18.1
31839,16.8
81413,-3.0
114644,25.0
55489,18.4
56748,19.6
129743,8.1
118421,4.1
102615,30.6
31955,24.5
54466,3.5
36896,8.2
88398,-19.0
31622,30.0
52675,-21.0
59598,-3.4
4446,10.0
19518,6.6
25144,12.7
45089,17.0
83566,7.6
121435,6.2
93569,-20.8
53460,-11.5
16704,1.4
50252,19.2
126017,23.9
104420,7.4
115932,12.0
29620,-21.2
55661,24.8
31616,19.4
6120,-6.9
35373,-34.9
49626,19.5
36658,-2.0
80965,6.9
30902,12.8
81635,-4.6
111128,-3.9
83075,-3.8
57120,-1.8
54744,16.5
37556,25.2
127720,6.9
105040,-2.0
4064,16.4
24672,3.0
40913,-3.8
120157,23.3
48541,6.2
110025,8.0
76099,-1.4
40947,-5.0
26779,21.2
32619,22.2
113238,15.6
44716,20.9
14106,20.1
34565,-4.3
107108,26.8
14771,23.9
48370,11.4
107638,5.0
125194,23.4
62572,12.1
77459,5.3
114133,35.8
108450,13.8
14154,17.8
76649,-2.1
37296,17.0
73214,23.0
96801,19.4
87731,-0.6
107813,27.5
61206,16.8
127018,12.9
115559,21.7
82118,-7.6
46393,-12.7
36862,3.6
29006,-11.6
43756,15.8
26792,27.2
98216,6.3
129828,-15.3
81172,-4.0
29562,-5.5
68586,13.6
102896,20.4
124973,19.4
226,-12.3
74555,15.6
83224,17.0
69189,6.8
57887,0.3
47845,13.7
69251,3.7
28047,-4.2
8074,12.5
136564,25.0
50470,27.7
118277,8.0
93971,-7.9
40473,-3.8
83046,0.3
23693,-5.4
39881,13.7
96477,20.1
110263,-8.5
126274,23.0
28589,2.5
123610,-22.3
26733,21.6
92458,11.9
67727,20.3
113288,23.8
90989,26.4
14343,23.7
74086,18.9
30563,12.6
103815,12.8
24162,-1.0
96100,18.8
84616,22.4
96709,24.2
1863,25.9
122060,-8.5
97492,27.6
48907,23.8
32584,30.2
63531,6.6
45593,13.0
58460,-12.3
104926,-18.8
40707,-3.7
137889,19.5
40811,-5.5
126148,30.1
37778,24.2
128445,6.0
101149,4.9
4741,1.4
70020,4.2
117591,3.8
55307,18.2
106088,2.0
99860,0.1
1810,13.1
98820,-1.1
109309,10.3
3556,27.4
93204,-3.9
49576,24.7
134955,-13.4
22445,9.5
5739,-10.6
20489,25.5
131590,29.3
10303,8.4
35424,-19.7
90096,20.4
67039,15.9
34097,-0.9
121371,10.6
74594,8.8
19373,11.7
4280,24.9
324,6.3
125908,29.8
126629,24.1
50898,10.2
64670,-3.5
57930,3.5
95168,7.0
43737,21.4
46133,7.1
53375,-2.8
14766,21.0
32829,17.4
12647,-0.5
69497,4.8
136758,23.1
4068,26.8
70358,2.1
128915,-19.2
80767,9.0
5726,-9.0
29073,-11.9
63366,6.0
80277,10.8
96979,22.1
105325,-7.4
137754,34.6
47372,-10.2
47605,-9.9
54667,13.8
133895,-9.9
132958,6.5
62800,8.6
56752,15.1
32761,28.4
103652,18.2
60004,10.3
42683,12.4
136342,25.4
56554,21.3
124992,14.9
15736,23.8
86358,15.0
17978,-17.8
100568,-4.5
86187,9.9
50311,27.1
79641,29.8
98445,-4.0
125310,22.6
59427,-6.7
68567,20.2
117974,3.9
129163,-4.8
86454,18.1
68588,8.7
20383,15.6
98004,16.0
12908,-1.2
57810,-7.1
130412,7.5
87831,-0.6
125051,24.2
138209,21.2
112463,-1.5
90659,17.0
12966,3.5
13468,0.3
48006,4.6
103260,23.6
72765,16.2
26711,29.1
102344,27.7
111954,2.5
75407,-2.7
75445,-5.4
102440,21.4
18542,-8.6
111622,-1.2
135924,13.6
2508,14.0
13585,2.2
104693,4.4
70349,-2.5
137165,14.6
54813,16.1
132894,18.6
47272,-4.1
136230,18.4
41374,0.9
54849,15.4
117437,-2.5
60802,17.2
27053,17.4
13909,21.3
62319,17.7
136677,24.5
59255,-4.9
1938,17.8
93441,-2.0
54089,4.2
94844,13.0
27363,25.6
87865,-0.9
53807,-6.3
104144,1.0
45446,12.6
134015,-17.3
104076,11.8
135419,-1.9
47151,-14.1
24898,14.7
60214,21.9
39363,4.7
37147,22.0
32184,30.6
127692,-9.9
95262,15.1
104844,-4.0
107468,19.7
9636,30.4
15338,26.6
40625,-7.8
88595,-2.6
70756,-7.5
27581,17.2
22160,9.7
62101,27.0
94778,6.9
53567,-10.3
25245,4.2
88967,22.6
1043,-1.5
121516,10.0
23843,-23.3
44150,25.4
103720,6.2
69892,-7.2
73201,20.0
19135,5.6
93973,-7.6
74544,8.4
62203,15.6
91883,18.1
40930,-7.6
55183,20.0
138084,24.8
81334,-2.4
117395,-4.0
56272,17.3
1499,6.2
114613,20.0
102080,22.2
73073,19.9
113708,19.8
66014,8.4
90393,28.6
117779,3.0
137875,28.9
98229,-1.0
86919,7.7
9709,10.6
72520,27.2
9177,24.6
47344,-9.8
16815,-0.6
20340,24.8
99663,-20.6
63029,6.0
54814,9.2
61649,15.8
41155,-7.2
115451,11.9
83861,14.1
38249,35.3
85087,16.6
23673,-4.4
126789,14.0
100792,16.7
129766,-8.4
135622,8.7
49509,27.4
31078,23.8
30046,-12.7
97734,28.4
119301,27.4
103004,18.6
116013,-2.3
68685,14.8
81467,-2.8
970,-2.4
49809,19.2
78476,16.0
137788,25.9
27966,11.7
93345,-5.6
85803,20.3
108948,24.5
47071,-16.3
46645,-25.8
73833,31.1
61917,26.2
119007,15.5
70336,-4.0
26193,16.7
62075,23.0
55642,24.6
67912,39.1
24036,3.9
89529,16.2
24777,9.0
122747,-10.7
42518,6.7
129105,-9.0
2264,15.7
133745,5.6
19936,10.0
52667,-20.6
52516,-8.4
43389,11.6
15200,15.6
132399,20.8
56118,32.6
96930,20.0
83612,15.6
35647,0.6
102346,25.7
47268,-2.5
8865,22.1
67700,32.3
34806,3.6
15394,27.9
91496,18.4
75854,-15.2
30081,0.7
297,-2.0
88139,-8.1
96647,19.0
138569,19.5
42705,9.2
25647,12.2
93025,-1.8
12734,-12.0
4129,8.1
32044,18.7
94028,-1.6
29909,-24.0
62921,9.3
24012,2.0
64148,-8.3
38571,26.0
135817,20.4
133457,3.3
88680,-4.3
72504,26.0
11203,-8.6
106194,-0.9
85972,7.1
75684,-19.2
128619,-9.1
68587,12.3
2831,23.2
134515,-0.3
65362,-18.2
98223,-2.3
111679,-11.0
135334,3.6
101205,7.8
61851,23.4
83770,20.4
25400,25.7
37270,20.4
87662,-4.8
63998,-7.6
88537,4.7
106423,10.6
75444,3.3
85162,16.2
114202,29.9
48118,11.8
28260,18.8
72117,16.0
135866,5.2
86159,13.7
19563,16.8
98711,-10.5
133347,-0.4
92308,6.3
99692,-3.4
10936,6.7
6597,-6.1
118705,15.1
18684,-6.2
19181,9.6
73764,33.2
33297,10.0
47714,-1.8
81192,-3.1
115057,10.3
47584,-2.9
29885,-20.3
109319,23.4
79076,24.2
87146,-12.4
16458,3.3
84813,20.5
21989,17.2
46712,-14.0
98500,3.1
97782,19.6
21064,30.7
13380,12.4
77298,2.0
52261,-3.8
49982,22.7
62503,23.6
108468,22.7
53402,-8.4
12139,-3.4
16370,2.2
106599,14.4
1037,-12.7
14556,16.8
129608,10.2
138421,20.7
113349,12.7
96609,22.7
130957,12.8
127149,4.2
106051,-7.9
44483,14.3
102275,29.1
95333,12.3
10169,22.8
20035,9.0
80711,0.4
106463,7.9
121092,8.5
9750,20.5
101708,13.7
51008,2.4
68829,6.0
9760,19.1
8926,19.8
17706,-8.6
1246,-3.3
83326,-3.2
134528,2.2
14136,28.4
3222,30.8
109643,10.1
16765,3.1
123087,1.9
39068,20.6
73544,27.3
112750,10.5
104597,0.6
27334,28.0
93091,-2.4
85948,12.7
80654,11.0
121887,2.7
126655,13.9
33177,21.2
23803,-16.3
124143,-2.8
70708,-22.4
83019,2.1
67177,21.2
96166,28.8
7119,4.0
19341,10.2
124823,21.9
11864,-13.8
135920,7.8
37829,33.4
116353,-16.4
16759,14.8
36075,-2.2
31038,9.6
51535,2.1
38357,29.3
93381,0.8
5137,-2.9
10116,15.0
92895,-1.8
25573,17.5
74773,4.3
64238,-2.9
130309,16.0
57958,-0.9
121043,20.0
103650,10.5
121193,13.1
45222,19.2
78850,22.3
10576,1.2
77563,23.0
133074,-1.5
129912,2.5
62369,19.8
49833,31.6
131740,24.8
64858,-15.9
24396,6.0
130266,14.0
83458,4.4
121553,9.3
59869,2.6
129133,-5.7
15570,7.5
9274,31.3
87900,-3.6
28641,2.2
100130,0.0
137086,16.0
37330,12.2
18539,-6.5
88793,0.7
113610,14.3
56984,16.9
63030,5.4
131280,16.7
39578,3.4
123320,9.0
128549,-14.7
108687,23.6
32049,13.2
87,-17.1
30830,3.0
137938,19.1
71741,7.4
96697,18.9
96911,20.5
74815,2.5
30016,-16.3
113674,21.7
91272,30.7
36354,9.5
55239,25.0
71000,-4.9
24755,-2.0
83134,6.8
102835,25.7
68962,-2.6
40032,11.0
138132,27.4
132077,20.9
1064,4.9
86535,17.4
106631,28.6
52094,7.2
76704,-19.1
79446,33.0
1656,20.8
35570,-10.4
71372,2.5
80411,4.7
131358,23.7
30061,-7.0
55796,26.9
126543,18.6
59554,-10.9
55227,18.8
17656,1.0
95026,10.2
54008,15.0
132762,20.8
70023,-12.7
42596,6.5
68161,9.0
60552,17.7
97268,15.4
56629,18.8
101778,17.8
87675,3.5
67401,17.0
1704,19.2
107312,7.0
125052,21.3
26423,22.5
13812,28.0
127771,2.9
117751,8.3
27449,21.6
95032,16.0
37758,22.8
14324,27.6
128655,2.8
326,-2.2
44070,28.5
118509,9.4
32020,17.2
128579,1.4
132355,13.0
45403,9.7
62966,16.0
69841,-4.1
121718,9.4
89667,23.2
100884,-3.1
6579,-5.4
1851,24.9
34966,-5.8
14804,22.3
90632,29.4
17351,-12.3
